ID,Год,Статус,Тип взыскания,Сумма,Количество,Номер ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,513771/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,51567/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,51579/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,51583/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,518082/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,520884/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,520888/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,520890/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,54218/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,54248/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,62140/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,73266/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,76663/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,84633/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,85922/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,98848/23/77053-ИП
7712040126,2023,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,379145.12,59,9965/23/77053-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,1019928/22/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,1024287/22/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,182248/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,184944/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,184945/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,184946/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,184950/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,184953/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,184955/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,184956/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,268304/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,317624/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,317635/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,426235/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,426236/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,452457/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,477047/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,74914/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,74916/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,74917/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,74918/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,74920/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,74922/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,74923/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,74925/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,74926/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,74928/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,83716/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,83842/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,83843/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,83844/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,84349/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,84403/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85082/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85084/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85085/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85087/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85103/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85105/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85106/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85108/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85110/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85112/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85113/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85115/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85117/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85119/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85120/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85122/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85123/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85125/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85127/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85475/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85476/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85477/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85478/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85479/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85481/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85483/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85485/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85486/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85487/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85488/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85489/23/77047-ИП
7712040126,2023,Погашено,Исполнительский сбор,190000.00,65,85490/23/77047-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,10115/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,101744/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,113733/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,12057/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,12058/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,128913/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,132803/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,141722/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,145025/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,151255/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,155960/23/24014-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,162370/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,162372/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,162373/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,16464/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,164689/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,165773/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,166952/23/24014-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,167261/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,167268/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,169559/23/77055-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,175198/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,178394/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,181905/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,18829/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,193519/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,197486/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,197490/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,197505/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,22709/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,245967/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,245973/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,24829/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,24829/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,2496/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,2496/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,2502/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,2502/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,2504/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,2506/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,2508/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,2510/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,2512/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,26048/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,261199/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,272068/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,281372/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,281375/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,283975/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,286401/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,290554/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,297428/22/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,30415/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,310761/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,340270/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,341456/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,349274/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,3545/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,4026/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,43625/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,4988/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,4992/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,4995/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,4995/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,51473/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,54216/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,54251/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,57423/23/27001-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,61778/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,61784/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,62824/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,79034/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,8650/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,8895/23/77053-ИП
7712040126,2023,Погашено,"Госпошлина, присужденная судом",15648.13,75,9365/23/77053-ИП
7712040126,2023,Погашено,Штраф ГИБДД,1000.00,8,23852/23/77047-ИП
7712040126,2023,Погашено,Штраф ГИБДД,1000.00,8,25570/23/77047-ИП
7712040126,2023,Погашено,Штраф ГИБДД,1000.00,8,38024/23/24017-ИП
7712040126,2023,Погашено,Штраф ГИБДД,1000.00,8,49323/23/77047-ИП
7712040126,2023,Погашено,Штраф ГИБДД,1000.00,8,648877/22/77047-ИП
7712040126,2023,Погашено,Штраф ГИБДД,1000.00,8,765907/23/77047-ИП
7712040126,2023,Погашено,Штраф ГИБДД,1000.00,8,906196/22/77047-ИП
7712040126,2023,Погашено,Штраф ГИБДД,1000.00,8,923517/22/77047-ИП
7712040126,2023,Погашено,Не указано,0.00,2,165777/23/77053-ИП
7712040126,2023,Погашено,Не указано,0.00,2,86730/23/77053-ИП
7712040126,2024,Погашено,Исполнительский сбор,0.00,1,986799/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,100463/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,106312/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,1184/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,128040/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,136040/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,145579/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,147931/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,151693/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,152632/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,155291/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,158018/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,160/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,168213/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,176272/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,176470/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,176523/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,187564/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,187572/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,202652/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,232506/24/24014-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,246286/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,280512/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,284561/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,284672/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,291320/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,295821/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,307955/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,329492/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,329785/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,331757/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,363378/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,363380/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,363388/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,367717/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,367796/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,375080/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,388343/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,402832/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,405887/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,405891/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,410083/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,420010/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,421538/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,445242/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,445245/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,456384/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,461150/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,483851/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,486789/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,492030/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,492610/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,492643/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,494842/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,498361/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,498396/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,503277/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,504002/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,504036/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,506619/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,510198/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,539946/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,543583/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,543596/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,552794/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,567865/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,567978/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,568290/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,573871/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,573874/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,573888/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,5903/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,590803/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,611158/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,611159/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,611332/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,611346/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,614821/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,614839/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,62340/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,62398/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,624059/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,625666/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,625669/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,625671/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,63422/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,644232/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,649310/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,649311/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,650448/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,667331/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,669692/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,670959/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,681027/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,681052/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,681055/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,681095/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,684847/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,686676/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,747315/24/77053-ИП
7712040126,2024,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,273350.00,131,755272/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,1091899/24/77047-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,129356/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,141706/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,147932/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,147994/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,16118/24/24014-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,188800/24/77053-ИП
